date,product_id,region_id,units_sold,unit_price_irr,revenue_irr,is_promo_day
2024-08-29,P013,R03,26,58000,1508000,False
2024-08-29,P013,R04,11,58000,638000,False
2024-08-29,P013,R05,20,58000,1160000,False
2024-08-29,P013,R06,13,58000,754000,False
2024-08-29,P013,R07,9,58000,522000,False
2024-08-30,P013,R01,92,58000,5336000,False
2024-08-30,P013,R02,32,58000,1856000,False
2024-08-30,P013,R03,32,58000,1856000,False
2024-08-30,P013,R04,23,58000,1334000,False
2024-08-30,P013,R05,31,58000,1798000,False
2024-08-30,P013,R06,16,58000,928000,False
2024-08-30,P013,R07,17,58000,986000,False
2024-08-31,P013,R01,57,58000,3306000,False
2024-08-31,P013,R02,19,58000,1102000,False
2024-08-31,P013,R03,24,58000,1392000,False
2024-08-31,P013,R04,14,58000,812000,False
2024-08-31,P013,R05,14,58000,812000,False
2024-08-31,P013,R06,18,58000,1044000,False
2024-08-31,P013,R07,7,58000,406000,False
2024-09-01,P013,R01,56,58000,3248000,False
2024-09-01,P013,R02,19,58000,1102000,False
2024-09-01,P013,R03,18,58000,1044000,False
2024-09-01,P013,R04,21,58000,1218000,False
2024-09-01,P013,R05,15,58000,870000,False
2024-09-01,P013,R06,7,58000,406000,False
2024-09-01,P013,R07,10,58000,580000,False
2024-09-02,P013,R01,50,58000,2900000,False
2024-09-02,P013,R02,20,58000,1160000,False
2024-09-02,P013,R03,20,58000,1160000,False
2024-09-02,P013,R04,28,58000,1624000,False
2024-09-02,P013,R05,18,58000,1044000,False
2024-09-02,P013,R06,16,58000,928000,False
2024-09-02,P013,R07,8,58000,464000,False
2024-09-03,P013,R01,58,58000,3364000,False
2024-09-03,P013,R02,25,58000,1450000,False
2024-09-03,P013,R03,26,58000,1508000,False
2024-09-03,P013,R04,22,58000,1276000,False
2024-09-03,P013,R05,17,58000,986000,False
2024-09-03,P013,R06,11,58000,638000,False
2024-09-03,P013,R07,9,58000,522000,False
2024-09-04,P013,R01,42,58000,2436000,False
2024-09-04,P013,R02,29,58000,1682000,False
2024-09-04,P013,R03,17,58000,986000,False
2024-09-04,P013,R04,14,58000,812000,False
2024-09-04,P013,R05,18,58000,1044000,False
2024-09-04,P013,R06,15,58000,870000,False
2024-09-04,P013,R07,6,58000,348000,False
2024-09-05,P013,R01,53,58000,3074000,False
2024-09-05,P013,R02,19,58000,1102000,False
2024-09-05,P013,R03,28,58000,1624000,False
2024-09-05,P013,R04,19,58000,1102000,False
2024-09-05,P013,R05,16,58000,928000,False
2024-09-05,P013,R06,28,58000,1624000,False
2024-09-05,P013,R07,13,58000,754000,False
2024-09-06,P013,R01,80,58000,4640000,False
2024-09-06,P013,R02,24,58000,1392000,False
2024-09-06,P013,R03,29,58000,1682000,False
2024-09-06,P013,R04,30,58000,1740000,False
2024-09-06,P013,R05,21,58000,1218000,False
2024-09-06,P013,R06,15,58000,870000,False
2024-09-06,P013,R07,10,58000,580000,False
2024-09-07,P013,R01,49,58000,2842000,False
2024-09-07,P013,R02,17,58000,986000,False
2024-09-07,P013,R03,14,58000,812000,False
2024-09-07,P013,R04,19,58000,1102000,False
2024-09-07,P013,R05,23,58000,1334000,False
2024-09-07,P013,R06,10,58000,580000,False
2024-09-07,P013,R07,10,58000,580000,False
2024-09-08,P013,R01,45,58000,2610000,False
2024-09-08,P013,R02,14,58000,812000,False
2024-09-08,P013,R03,14,58000,812000,False
2024-09-08,P013,R04,18,58000,1044000,False
2024-09-08,P013,R05,21,58000,1218000,False
2024-09-08,P013,R06,16,58000,928000,False
2024-09-08,P013,R07,8,58000,464000,False
2024-09-09,P013,R01,53,58000,3074000,False
2024-09-09,P013,R02,30,58000,1740000,False
2024-09-09,P013,R03,22,58000,1276000,False
2024-09-09,P013,R04,24,58000,1392000,False
2024-09-09,P013,R05,18,58000,1044000,False
2024-09-09,P013,R06,11,58000,638000,False
2024-09-09,P013,R07,11,58000,638000,False
2024-09-10,P013,R01,52,58000,3016000,False
2024-09-10,P013,R02,13,58000,754000,False
2024-09-10,P013,R03,12,58000,696000,False
2024-09-10,P013,R04,11,58000,638000,False
2024-09-10,P013,R05,12,58000,696000,False
2024-09-10,P013,R06,9,58000,522000,False
2024-09-10,P013,R07,11,58000,638000,False
2024-09-11,P013,R01,42,58000,2436000,False
2024-09-11,P013,R02,16,58000,928000,False
2024-09-11,P013,R03,22,58000,1276000,False
2024-09-11,P013,R04,23,58000,1334000,False
2024-09-11,P013,R05,14,58000,812000,False
2024-09-11,P013,R06,16,58000,928000,False
2024-09-11,P013,R07,13,58000,754000,False
2024-09-12,P013,R01,57,58000,3306000,False
2024-09-12,P013,R02,30,58000,1740000,False
2024-09-12,P013,R03,16,58000,928000,False
2024-09-12,P013,R04,9,58000,522000,False
2024-09-12,P013,R05,14,58000,812000,False
2024-09-12,P013,R06,18,58000,1044000,False
2024-09-12,P013,R07,23,58000,1334000,False
2024-09-13,P013,R01,69,58000,4002000,False
2024-09-13,P013,R02,29,58000,1682000,False
2024-09-13,P013,R03,21,58000,1218000,False
2024-09-13,P013,R04,23,58000,1334000,False
2024-09-13,P013,R05,17,58000,986000,False
2024-09-13,P013,R06,24,58000,1392000,False
2024-09-13,P013,R07,18,58000,1044000,False
2024-09-14,P013,R01,53,58000,3074000,False
2024-09-14,P013,R02,34,58000,1972000,False
2024-09-14,P013,R03,17,58000,986000,False
2024-09-14,P013,R04,20,58000,1160000,False
2024-09-14,P013,R05,20,58000,1160000,False
2024-09-14,P013,R06,19,58000,1102000,False
2024-09-14,P013,R07,12,58000,696000,False
2024-09-15,P013,R01,52,58000,3016000,False
2024-09-15,P013,R02,18,58000,1044000,False
2024-09-15,P013,R03,23,58000,1334000,False
2024-09-15,P013,R04,28,58000,1624000,False
2024-09-15,P013,R05,11,58000,638000,False
2024-09-15,P013,R06,14,58000,812000,False
2024-09-15,P013,R07,6,58000,348000,False
2024-09-16,P013,R01,48,58000,2784000,False
2024-09-16,P013,R02,25,58000,1450000,False
2024-09-16,P013,R03,28,58000,1624000,False
2024-09-16,P013,R04,18,58000,1044000,False
2024-09-16,P013,R05,26,58000,1508000,False
2024-09-16,P013,R06,23,58000,1334000,False
2024-09-16,P013,R07,8,58000,464000,False
2024-09-17,P013,R01,58,58000,3364000,False
2024-09-17,P013,R02,31,58000,1798000,False
2024-09-17,P013,R03,18,58000,1044000,False
2024-09-17,P013,R04,12,58000,696000,False
2024-09-17,P013,R05,15,58000,870000,False
2024-09-17,P013,R06,18,58000,1044000,False
2024-09-17,P013,R07,8,58000,464000,False
2024-09-18,P013,R01,59,58000,3422000,False
2024-09-18,P013,R02,19,58000,1102000,False
2024-09-18,P013,R03,30,58000,1740000,False
2024-09-18,P013,R04,18,58000,1044000,False
2024-09-18,P013,R05,16,58000,928000,False
2024-09-18,P013,R06,14,58000,812000,False
2024-09-18,P013,R07,9,58000,522000,False
2024-09-19,P013,R01,64,58000,3712000,False
2024-09-19,P013,R02,31,58000,1798000,False
2024-09-19,P013,R03,23,58000,1334000,False
2024-09-19,P013,R04,16,58000,928000,False
2024-09-19,P013,R05,15,58000,870000,False
2024-09-19,P013,R06,21,58000,1218000,False
2024-09-19,P013,R07,6,58000,348000,False
2024-09-20,P013,R01,116,52200,6055200,True
2024-09-20,P013,R02,41,52200,2140200,True
2024-09-20,P013,R03,37,52200,1931400,True
2024-09-20,P013,R04,36,52200,1879200,True
2024-09-20,P013,R05,28,52200,1461600,True
2024-09-20,P013,R06,29,52200,1513800,True
2024-09-20,P013,R07,17,52200,887400,True
2024-09-21,P013,R01,47,58000,2726000,False
2024-09-21,P013,R02,18,58000,1044000,False
2024-09-21,P013,R03,16,58000,928000,False
2024-09-21,P013,R04,18,58000,1044000,False
2024-09-21,P013,R05,17,58000,986000,False
2024-09-21,P013,R06,15,58000,870000,False
2024-09-21,P013,R07,8,58000,464000,False
2024-09-22,P013,R01,58,58000,3364000,False
2024-09-22,P013,R02,20,58000,1160000,False
2024-09-22,P013,R03,19,58000,1102000,False
2024-09-22,P013,R04,12,58000,696000,False
2024-09-22,P013,R05,20,58000,1160000,False
2024-09-22,P013,R06,17,58000,986000,False
2024-09-22,P013,R07,4,58000,232000,False
2024-09-23,P013,R01,47,58000,2726000,False
2024-09-23,P013,R02,23,58000,1334000,False
2024-09-23,P013,R03,19,58000,1102000,False
2024-09-23,P013,R04,19,58000,1102000,False
2024-09-23,P013,R05,17,58000,986000,False
2024-09-23,P013,R06,16,58000,928000,False
2024-09-23,P013,R07,8,58000,464000,False
2024-09-24,P013,R01,39,58000,2262000,False
2024-09-24,P013,R02,25,58000,1450000,False
2024-09-24,P013,R03,17,58000,986000,False
2024-09-24,P013,R04,17,58000,986000,False
2024-09-24,P013,R05,17,58000,986000,False
2024-09-24,P013,R06,14,58000,812000,False
2024-09-24,P013,R07,10,58000,580000,False
2024-09-25,P013,R01,55,58000,3190000,False
2024-09-25,P013,R02,21,58000,1218000,False
2024-09-25,P013,R03,16,58000,928000,False
2024-09-25,P013,R04,19,58000,1102000,False
2024-09-25,P013,R05,21,58000,1218000,False
2024-09-25,P013,R06,17,58000,986000,False
2024-09-25,P013,R07,8,58000,464000,False
2024-09-26,P013,R01,75,58000,4350000,False
2024-09-26,P013,R02,22,58000,1276000,False
2024-09-26,P013,R03,22,58000,1276000,False
2024-09-26,P013,R04,19,58000,1102000,False
2024-09-26,P013,R05,24,58000,1392000,False
2024-09-26,P013,R06,28,58000,1624000,False
2024-09-26,P013,R07,8,58000,464000,False
2024-09-27,P013,R01,71,58000,4118000,False
2024-09-27,P013,R02,28,58000,1624000,False
2024-09-27,P013,R03,27,58000,1566000,False
2024-09-27,P013,R04,23,58000,1334000,False
2024-09-27,P013,R05,32,58000,1856000,False
2024-09-27,P013,R06,17,58000,986000,False
2024-09-27,P013,R07,8,58000,464000,False
2024-09-28,P013,R01,56,58000,3248000,False
2024-09-28,P013,R02,16,58000,928000,False
2024-09-28,P013,R03,19,58000,1102000,False
2024-09-28,P013,R04,18,58000,1044000,False
2024-09-28,P013,R05,16,58000,928000,False
2024-09-28,P013,R06,7,58000,406000,False
2024-09-28,P013,R07,4,58000,232000,False
2024-09-29,P013,R01,66,58000,3828000,False
2024-09-29,P013,R02,25,58000,1450000,False
2024-09-29,P013,R03,27,58000,1566000,False
2024-09-29,P013,R04,26,58000,1508000,False
2024-09-29,P013,R05,15,58000,870000,False
2024-09-29,P013,R06,22,58000,1276000,False
2024-09-29,P013,R07,11,58000,638000,False
2024-09-30,P013,R01,56,58000,3248000,False
2024-09-30,P013,R02,21,58000,1218000,False
2024-09-30,P013,R03,17,58000,986000,False
2024-09-30,P013,R04,13,58000,754000,False
2024-09-30,P013,R05,14,58000,812000,False
2024-09-30,P013,R06,19,58000,1102000,False
2024-09-30,P013,R07,11,58000,638000,False
2024-10-01,P013,R01,61,58000,3538000,False
2024-10-01,P013,R02,21,58000,1218000,False
2024-10-01,P013,R03,28,58000,1624000,False
2024-10-01,P013,R04,18,58000,1044000,False
2024-10-01,P013,R05,16,58000,928000,False
2024-10-01,P013,R06,16,58000,928000,False
2024-10-01,P013,R07,11,58000,638000,False
2024-10-02,P013,R01,57,58000,3306000,False
2024-10-02,P013,R02,16,58000,928000,False
2024-10-02,P013,R03,24,58000,1392000,False
2024-10-02,P013,R04,15,58000,870000,False
2024-10-02,P013,R05,21,58000,1218000,False
2024-10-02,P013,R06,16,58000,928000,False
2024-10-02,P013,R07,9,58000,522000,False
2024-10-03,P013,R01,66,58000,3828000,False
2024-10-03,P013,R02,34,58000,1972000,False
2024-10-03,P013,R03,26,58000,1508000,False
2024-10-03,P013,R04,25,58000,1450000,False
2024-10-03,P013,R05,25,58000,1450000,False
2024-10-03,P013,R06,18,58000,1044000,False
2024-10-03,P013,R07,8,58000,464000,False
2024-10-04,P013,R01,67,58000,3886000,False
2024-10-04,P013,R02,34,58000,1972000,False
2024-10-04,P013,R03,21,58000,1218000,False
2024-10-04,P013,R04,23,58000,1334000,False
2024-10-04,P013,R05,33,58000,1914000,False
2024-10-04,P013,R06,26,58000,1508000,False
2024-10-04,P013,R07,8,58000,464000,False
2024-10-05,P013,R01,48,58000,2784000,False
2024-10-05,P013,R02,17,58000,986000,False
2024-10-05,P013,R03,24,58000,1392000,False
2024-10-05,P013,R04,26,58000,1508000,False
2024-10-05,P013,R05,18,58000,1044000,False
2024-10-05,P013,R06,8,58000,464000,False
2024-10-05,P013,R07,8,58000,464000,False
2024-10-06,P013,R01,65,58000,3770000,False
2024-10-06,P013,R02,15,58000,870000,False
2024-10-06,P013,R03,23,58000,1334000,False
2024-10-06,P013,R04,12,58000,696000,False
2024-10-06,P013,R05,15,58000,870000,False
2024-10-06,P013,R06,24,58000,1392000,False
2024-10-06,P013,R07,3,58000,174000,False
2024-10-07,P013,R01,56,58000,3248000,False
2024-10-07,P013,R02,18,58000,1044000,False
2024-10-07,P013,R03,24,58000,1392000,False
2024-10-07,P013,R04,20,58000,1160000,False
2024-10-07,P013,R05,14,58000,812000,False
2024-10-07,P013,R06,14,58000,812000,False
2024-10-07,P013,R07,8,58000,464000,False
2024-10-08,P013,R01,92,52200,4802400,True
2024-10-08,P013,R02,23,52200,1200600,True
2024-10-08,P013,R03,24,52200,1252800,True
2024-10-08,P013,R04,19,52200,991800,True
2024-10-08,P013,R05,18,52200,939600,True
2024-10-08,P013,R06,21,52200,1096200,True
2024-10-08,P013,R07,18,52200,939600,True
2024-10-09,P013,R01,47,58000,2726000,False
2024-10-09,P013,R02,16,58000,928000,False
2024-10-09,P013,R03,19,58000,1102000,False
2024-10-09,P013,R04,13,58000,754000,False
2024-10-09,P013,R05,17,58000,986000,False
2024-10-09,P013,R06,20,58000,1160000,False
2024-10-09,P013,R07,13,58000,754000,False
2024-10-10,P013,R01,72,58000,4176000,False
2024-10-10,P013,R02,33,58000,1914000,False
2024-10-10,P013,R03,29,58000,1682000,False
2024-10-10,P013,R04,17,58000,986000,False
2024-10-10,P013,R05,15,58000,870000,False
2024-10-10,P013,R06,12,58000,696000,False
2024-10-10,P013,R07,13,58000,754000,False
2024-10-11,P013,R01,94,58000,5452000,False
2024-10-11,P013,R02,41,58000,2378000,False
2024-10-11,P013,R03,34,58000,1972000,False
2024-10-11,P013,R04,27,58000,1566000,False
2024-10-11,P013,R05,32,58000,1856000,False
2024-10-11,P013,R06,31,58000,1798000,False
2024-10-11,P013,R07,10,58000,580000,False
2024-10-12,P013,R01,51,58000,2958000,False
2024-10-12,P013,R02,20,58000,1160000,False
2024-10-12,P013,R03,19,58000,1102000,False
2024-10-12,P013,R04,10,58000,580000,False
2024-10-12,P013,R05,15,58000,870000,False
2024-10-12,P013,R06,12,58000,696000,False
2024-10-12,P013,R07,7,58000,406000,False
2024-10-13,P013,R01,54,58000,3132000,False
2024-10-13,P013,R02,26,58000,1508000,False
2024-10-13,P013,R03,25,58000,1450000,False
2024-10-13,P013,R04,15,58000,870000,False
2024-10-13,P013,R05,16,58000,928000,False
2024-10-13,P013,R06,14,58000,812000,False
2024-10-13,P013,R07,14,58000,812000,False
2024-10-14,P013,R01,48,58000,2784000,False
2024-10-14,P013,R02,22,58000,1276000,False
2024-10-14,P013,R03,25,58000,1450000,False
2024-10-14,P013,R04,13,58000,754000,False
2024-10-14,P013,R05,21,58000,1218000,False
2024-10-14,P013,R06,20,58000,1160000,False
2024-10-14,P013,R07,10,58000,580000,False
2024-10-15,P013,R01,60,58000,3480000,False
2024-10-15,P013,R02,12,58000,696000,False
2024-10-15,P013,R03,23,58000,1334000,False
2024-10-15,P013,R04,13,58000,754000,False
2024-10-15,P013,R05,17,58000,986000,False
2024-10-15,P013,R06,6,58000,348000,False
2024-10-15,P013,R07,7,58000,406000,False
2024-10-16,P013,R01,49,58000,2842000,False
2024-10-16,P013,R02,24,58000,1392000,False
2024-10-16,P013,R03,27,58000,1566000,False
2024-10-16,P013,R04,23,58000,1334000,False
2024-10-16,P013,R05,19,58000,1102000,False
2024-10-16,P013,R06,18,58000,1044000,False
2024-10-16,P013,R07,12,58000,696000,False
2024-10-17,P013,R01,59,58000,3422000,False
2024-10-17,P013,R02,19,58000,1102000,False
2024-10-17,P013,R03,20,58000,1160000,False
2024-10-17,P013,R04,18,58000,1044000,False
2024-10-17,P013,R05,27,58000,1566000,False
2024-10-17,P013,R06,16,58000,928000,False
2024-10-17,P013,R07,15,58000,870000,False
2024-10-18,P013,R01,83,58000,4814000,False
2024-10-18,P013,R02,30,58000,1740000,False
2024-10-18,P013,R03,16,58000,928000,False
2024-10-18,P013,R04,21,58000,1218000,False
2024-10-18,P013,R05,22,58000,1276000,False
2024-10-18,P013,R06,18,58000,1044000,False
2024-10-18,P013,R07,10,58000,580000,False
2024-10-19,P013,R01,56,58000,3248000,False
2024-10-19,P013,R02,14,58000,812000,False
2024-10-19,P013,R03,30,58000,1740000,False
2024-10-19,P013,R04,33,58000,1914000,False
2024-10-19,P013,R05,15,58000,870000,False
2024-10-19,P013,R06,14,58000,812000,False
2024-10-19,P013,R07,12,58000,696000,False
2024-10-20,P013,R01,48,58000,2784000,False
2024-10-20,P013,R02,20,58000,1160000,False
2024-10-20,P013,R03,25,58000,1450000,False
2024-10-20,P013,R04,23,58000,1334000,False
2024-10-20,P013,R05,13,58000,754000,False
2024-10-20,P013,R06,17,58000,986000,False
2024-10-20,P013,R07,6,58000,348000,False
2024-10-21,P013,R01,61,58000,3538000,False
2024-10-21,P013,R02,23,58000,1334000,False
2024-10-21,P013,R03,25,58000,1450000,False
2024-10-21,P013,R04,19,58000,1102000,False
2024-10-21,P013,R05,15,58000,870000,False
2024-10-21,P013,R06,21,58000,1218000,False
2024-10-21,P013,R07,15,58000,870000,False
2024-10-22,P013,R01,58,58000,3364000,False
2024-10-22,P013,R02,28,58000,1624000,False
2024-10-22,P013,R03,16,58000,928000,False
2024-10-22,P013,R04,19,58000,1102000,False
2024-10-22,P013,R05,25,58000,1450000,False
2024-10-22,P013,R06,16,58000,928000,False
2024-10-22,P013,R07,6,58000,348000,False
2024-10-23,P013,R01,51,58000,2958000,False
2024-10-23,P013,R02,22,58000,1276000,False
2024-10-23,P013,R03,24,58000,1392000,False
2024-10-23,P013,R04,21,58000,1218000,False
2024-10-23,P013,R05,23,58000,1334000,False
2024-10-23,P013,R06,10,58000,580000,False
2024-10-23,P013,R07,9,58000,522000,False
2024-10-24,P013,R01,77,58000,4466000,False
2024-10-24,P013,R02,27,58000,1566000,False
2024-10-24,P013,R03,25,58000,1450000,False
2024-10-24,P013,R04,13,58000,754000,False
2024-10-24,P013,R05,21,58000,1218000,False
2024-10-24,P013,R06,20,58000,1160000,False
2024-10-24,P013,R07,11,58000,638000,False
2024-10-25,P013,R01,99,58000,5742000,False
2024-10-25,P013,R02,29,58000,1682000,False
2024-10-25,P013,R03,21,58000,1218000,False
2024-10-25,P013,R04,27,58000,1566000,False
2024-10-25,P013,R05,22,58000,1276000,False
2024-10-25,P013,R06,22,58000,1276000,False
2024-10-25,P013,R07,10,58000,580000,False
2024-10-26,P013,R01,55,58000,3190000,False
2024-10-26,P013,R02,16,58000,928000,False
2024-10-26,P013,R03,18,58000,1044000,False
2024-10-26,P013,R04,11,58000,638000,False
2024-10-26,P013,R05,21,58000,1218000,False
2024-10-26,P013,R06,19,58000,1102000,False
2024-10-26,P013,R07,8,58000,464000,False
2024-10-27,P013,R01,62,52200,3236400,True
2024-10-27,P013,R02,29,52200,1513800,True
2024-10-27,P013,R03,41,52200,2140200,True
2024-10-27,P013,R04,20,52200,1044000,True
2024-10-27,P013,R05,23,52200,1200600,True
2024-10-27,P013,R06,20,52200,1044000,True
2024-10-27,P013,R07,12,52200,626400,True
2024-10-28,P013,R01,64,58000,3712000,False
2024-10-28,P013,R02,25,58000,1450000,False
2024-10-28,P013,R03,18,58000,1044000,False
2024-10-28,P013,R04,18,58000,1044000,False
2024-10-28,P013,R05,20,58000,1160000,False
2024-10-28,P013,R06,16,58000,928000,False
2024-10-28,P013,R07,13,58000,754000,False
2024-10-29,P013,R01,79,58000,4582000,False
2024-10-29,P013,R02,28,58000,1624000,False
2024-10-29,P013,R03,20,58000,1160000,False
2024-10-29,P013,R04,17,58000,986000,False
2024-10-29,P013,R05,26,58000,1508000,False
2024-10-29,P013,R06,28,58000,1624000,False
2024-10-29,P013,R07,10,58000,580000,False
2024-10-30,P013,R01,54,58000,3132000,False
2024-10-30,P013,R02,17,58000,986000,False
2024-10-30,P013,R03,12,58000,696000,False
2024-10-30,P013,R04,16,58000,928000,False
2024-10-30,P013,R05,12,58000,696000,False
2024-10-30,P013,R06,13,58000,754000,False
2024-10-30,P013,R07,6,58000,348000,False
2024-10-31,P013,R01,43,58000,2494000,False
2024-10-31,P013,R02,27,58000,1566000,False
2024-10-31,P013,R03,31,58000,1798000,False
2024-10-31,P013,R04,16,58000,928000,False
2024-10-31,P013,R05,17,58000,986000,False
2024-10-31,P013,R06,18,58000,1044000,False
2024-10-31,P013,R07,9,58000,522000,False
2024-11-01,P013,R01,61,58000,3538000,False
2024-11-01,P013,R02,26,58000,1508000,False
2024-11-01,P013,R03,22,58000,1276000,False
2024-11-01,P013,R04,27,58000,1566000,False
2024-11-01,P013,R05,32,58000,1856000,False
2024-11-01,P013,R06,15,58000,870000,False
2024-11-01,P013,R07,12,58000,696000,False
2024-11-02,P013,R01,54,58000,3132000,False
2024-11-02,P013,R02,22,58000,1276000,False
2024-11-02,P013,R03,19,58000,1102000,False
2024-11-02,P013,R04,11,58000,638000,False
2024-11-02,P013,R05,22,58000,1276000,False
2024-11-02,P013,R06,10,58000,580000,False
2024-11-02,P013,R07,7,58000,406000,False
2024-11-03,P013,R01,47,58000,2726000,False
2024-11-03,P013,R02,19,58000,1102000,False
2024-11-03,P013,R03,15,58000,870000,False
2024-11-03,P013,R04,10,58000,580000,False
2024-11-03,P013,R05,26,58000,1508000,False
2024-11-03,P013,R06,12,58000,696000,False
2024-11-03,P013,R07,13,58000,754000,False
2024-11-04,P013,R01,57,58000,3306000,False
2024-11-04,P013,R02,27,58000,1566000,False
2024-11-04,P013,R03,23,58000,1334000,False
2024-11-04,P013,R04,17,58000,986000,False
2024-11-04,P013,R05,18,58000,1044000,False
2024-11-04,P013,R06,12,58000,696000,False
2024-11-04,P013,R07,16,58000,928000,False
2024-11-05,P013,R01,40,58000,2320000,False
2024-11-05,P013,R02,18,58000,1044000,False
2024-11-05,P013,R03,11,58000,638000,False
2024-11-05,P013,R04,21,58000,1218000,False
2024-11-05,P013,R05,25,58000,1450000,False
2024-11-05,P013,R06,9,58000,522000,False
2024-11-05,P013,R07,9,58000,522000,False
2024-11-06,P013,R01,54,58000,3132000,False
2024-11-06,P013,R02,25,58000,1450000,False
2024-11-06,P013,R03,19,58000,1102000,False
2024-11-06,P013,R04,14,58000,812000,False
2024-11-06,P013,R05,18,58000,1044000,False
2024-11-06,P013,R06,14,58000,812000,False
2024-11-06,P013,R07,7,58000,406000,False
2024-11-07,P013,R01,61,58000,3538000,False
2024-11-07,P013,R02,30,58000,1740000,False
2024-11-07,P013,R03,18,58000,1044000,False
2024-11-07,P013,R04,25,58000,1450000,False
2024-11-07,P013,R05,11,58000,638000,False
2024-11-07,P013,R06,22,58000,1276000,False
2024-11-07,P013,R07,6,58000,348000,False
2024-11-08,P013,R01,81,58000,4698000,False
2024-11-08,P013,R02,32,58000,1856000,False
2024-11-08,P013,R03,27,58000,1566000,False
2024-11-08,P013,R04,28,58000,1624000,False
2024-11-08,P013,R05,17,58000,986000,False
2024-11-08,P013,R06,28,58000,1624000,False
2024-11-08,P013,R07,22,58000,1276000,False
2024-11-09,P013,R01,57,58000,3306000,False
2024-11-09,P013,R02,14,58000,812000,False
2024-11-09,P013,R03,20,58000,1160000,False
2024-11-09,P013,R04,13,58000,754000,False
2024-11-09,P013,R05,21,58000,1218000,False
2024-11-09,P013,R06,13,58000,754000,False
2024-11-09,P013,R07,12,58000,696000,False
2024-11-10,P013,R01,47,58000,2726000,False
2024-11-10,P013,R02,16,58000,928000,False
2024-11-10,P013,R03,19,58000,1102000,False
2024-11-10,P013,R04,19,58000,1102000,False
2024-11-10,P013,R05,15,58000,870000,False
2024-11-10,P013,R06,10,58000,580000,False
2024-11-10,P013,R07,9,58000,522000,False
2024-11-11,P013,R01,53,58000,3074000,False
2024-11-11,P013,R02,30,58000,1740000,False
2024-11-11,P013,R03,17,58000,986000,False
2024-11-11,P013,R04,21,58000,1218000,False
2024-11-11,P013,R05,14,58000,812000,False
2024-11-11,P013,R06,18,58000,1044000,False
2024-11-11,P013,R07,11,58000,638000,False
2024-11-12,P013,R01,51,58000,2958000,False
2024-11-12,P013,R02,18,58000,1044000,False
2024-11-12,P013,R03,20,58000,1160000,False
2024-11-12,P013,R04,14,58000,812000,False
2024-11-12,P013,R05,17,58000,986000,False
2024-11-12,P013,R06,17,58000,986000,False
2024-11-12,P013,R07,6,58000,348000,False
2024-11-13,P013,R01,45,58000,2610000,False
2024-11-13,P013,R02,15,58000,870000,False
2024-11-13,P013,R03,19,58000,1102000,False
2024-11-13,P013,R04,16,58000,928000,False
2024-11-13,P013,R05,19,58000,1102000,False
2024-11-13,P013,R06,17,58000,986000,False
2024-11-13,P013,R07,7,58000,406000,False
2024-11-14,P013,R01,69,58000,4002000,False
2024-11-14,P013,R02,35,58000,2030000,False
2024-11-14,P013,R03,22,58000,1276000,False
2024-11-14,P013,R04,20,58000,1160000,False
2024-11-14,P013,R05,28,58000,1624000,False
2024-11-14,P013,R06,17,58000,986000,False
2024-11-14,P013,R07,13,58000,754000,False
2024-11-15,P013,R01,70,58000,4060000,False
2024-11-15,P013,R02,32,58000,1856000,False
2024-11-15,P013,R03,23,58000,1334000,False
2024-11-15,P013,R04,24,58000,1392000,False
2024-11-15,P013,R05,22,58000,1276000,False
2024-11-15,P013,R06,22,58000,1276000,False
2024-11-15,P013,R07,13,58000,754000,False
2024-11-16,P013,R01,59,58000,3422000,False
2024-11-16,P013,R02,29,58000,1682000,False
2024-11-16,P013,R03,21,58000,1218000,False
2024-11-16,P013,R04,15,58000,870000,False
2024-11-16,P013,R05,11,58000,638000,False
2024-11-16,P013,R06,18,58000,1044000,False
2024-11-16,P013,R07,7,58000,406000,False
2024-11-17,P013,R01,43,58000,2494000,False
2024-11-17,P013,R02,23,58000,1334000,False
2024-11-17,P013,R03,20,58000,1160000,False
2024-11-17,P013,R04,20,58000,1160000,False
2024-11-17,P013,R05,27,58000,1566000,False
2024-11-17,P013,R06,13,58000,754000,False
2024-11-17,P013,R07,5,58000,290000,False
2024-11-18,P013,R01,62,58000,3596000,False
2024-11-18,P013,R02,20,58000,1160000,False
2024-11-18,P013,R03,28,58000,1624000,False
2024-11-18,P013,R04,16,58000,928000,False
2024-11-18,P013,R05,19,58000,1102000,False
2024-11-18,P013,R06,17,58000,986000,False
2024-11-18,P013,R07,2,58000,116000,False
2024-11-19,P013,R01,64,58000,3712000,False
2024-11-19,P013,R02,23,58000,1334000,False
2024-11-19,P013,R03,27,58000,1566000,False
2024-11-19,P013,R04,11,58000,638000,False
2024-11-19,P013,R05,26,58000,1508000,False
2024-11-19,P013,R06,24,58000,1392000,False
2024-11-19,P013,R07,9,58000,522000,False
2024-11-20,P013,R01,60,58000,3480000,False
2024-11-20,P013,R02,21,58000,1218000,False
2024-11-20,P013,R03,14,58000,812000,False
2024-11-20,P013,R04,20,58000,1160000,False
2024-11-20,P013,R05,18,58000,1044000,False
2024-11-20,P013,R06,19,58000,1102000,False
2024-11-20,P013,R07,11,58000,638000,False
2024-11-21,P013,R01,60,58000,3480000,False
2024-11-21,P013,R02,26,58000,1508000,False
2024-11-21,P013,R03,33,58000,1914000,False
2024-11-21,P013,R04,23,58000,1334000,False
2024-11-21,P013,R05,11,58000,638000,False
