po_id,material_id,supplier_id,order_date,expected_delivery_date,actual_delivery_date,quantity,unit_cost_irr,status
PO00599,M16,SUP06,2025-11-02,2025-11-08,2025-11-08,111272.9,1800,Delivered
PO00600,M16,SUP06,2025-11-25,2025-12-01,2025-12-01,111272.9,1800,Delivered
PO00601,M16,SUP06,2025-12-18,2025-12-24,2025-12-22,111272.9,1800,Delivered
PO00602,M17,SUP06,2024-01-01,2024-01-07,2024-01-08,8622.76,4200,Delivered
PO00603,M17,SUP06,2024-01-22,2024-01-28,2024-01-27,8622.76,4200,Delivered
PO00604,M17,SUP06,2024-02-16,2024-02-22,2024-02-21,8622.76,4200,Delivered
PO00605,M17,SUP06,2024-03-13,2024-03-19,2024-03-16,8622.76,4200,Delivered
PO00606,M17,SUP06,2024-04-06,2024-04-12,2024-04-12,8622.76,4200,Delivered
PO00607,M17,SUP06,2024-05-02,2024-05-08,2024-05-07,8622.76,4200,Delivered
PO00608,M17,SUP06,2024-05-27,2024-06-02,2024-06-04,8622.76,4200,Delivered
PO00609,M17,SUP06,2024-06-21,2024-06-27,2024-06-27,8622.76,4200,Delivered
PO00610,M17,SUP06,2024-07-16,2024-07-22,2024-07-21,8622.76,4200,Delivered
PO00611,M17,SUP06,2024-08-10,2024-08-16,2024-08-16,8622.76,4200,Delivered
PO00612,M17,SUP06,2024-09-03,2024-09-09,2024-09-07,8622.76,4200,Delivered
PO00613,M17,SUP06,2024-09-27,2024-10-03,2024-10-05,8622.76,4200,Delivered
PO00614,M17,SUP06,2024-10-22,2024-10-28,2024-10-27,8622.76,4200,Delivered
PO00615,M17,SUP06,2024-11-15,2024-11-21,2024-11-21,8622.76,4200,Delivered
PO00616,M17,SUP06,2024-12-09,2024-12-15,2024-12-15,8622.76,4200,Delivered
PO00617,M17,SUP06,2025-01-02,2025-01-08,2025-01-08,8622.76,4200,Delivered
PO00618,M17,SUP06,2025-01-26,2025-02-01,2025-01-29,8622.76,4200,Delivered
PO00619,M17,SUP06,2025-02-19,2025-02-25,2025-02-23,8622.76,4200,Delivered
PO00620,M17,SUP06,2025-03-15,2025-03-21,2025-03-20,8622.76,4200,Delivered
PO00621,M17,SUP06,2025-04-07,2025-04-13,2025-04-13,8622.76,4200,Delivered
PO00622,M17,SUP06,2025-05-01,2025-05-07,2025-05-07,8622.76,4200,Delivered
PO00623,M17,SUP06,2025-05-24,2025-05-30,2025-05-30,8622.76,4200,Delivered
PO00624,M17,SUP06,2025-06-17,2025-06-23,2025-06-22,8622.76,4200,Delivered
PO00625,M17,SUP06,2025-07-10,2025-07-16,2025-07-15,8622.76,4200,Delivered
PO00626,M17,SUP06,2025-08-02,2025-08-08,2025-08-09,8622.76,4200,Delivered
PO00627,M17,SUP06,2025-08-25,2025-08-31,2025-08-30,8622.76,4200,Delivered
PO00628,M17,SUP06,2025-09-17,2025-09-23,2025-09-24,8622.76,4200,Delivered
PO00629,M17,SUP06,2025-10-10,2025-10-16,2025-10-15,8622.76,4200,Delivered
PO00630,M17,SUP06,2025-11-02,2025-11-08,2025-11-08,8622.76,4200,Delivered
PO00631,M17,SUP06,2025-11-25,2025-12-01,2025-12-01,8622.76,4200,Delivered
PO00632,M17,SUP06,2025-12-18,2025-12-24,2025-12-25,8622.76,4200,Delivered
PO00633,M18,SUP06,2024-01-01,2024-01-09,2024-01-09,5164.76,22000,Delivered
PO00634,M18,SUP06,2024-01-28,2024-02-05,2024-02-06,5164.76,22000,Delivered
PO00635,M18,SUP06,2024-03-03,2024-03-11,2024-03-10,5164.76,22000,Delivered
PO00636,M18,SUP06,2024-03-22,2024-03-30,2024-03-30,5164.76,22000,Delivered
PO00637,M18,SUP06,2024-04-20,2024-04-28,2024-04-29,5164.76,22000,Delivered
PO00638,M18,SUP06,2024-05-27,2024-06-04,2024-06-02,5164.76,22000,Delivered
PO00639,M18,SUP06,2024-06-27,2024-07-05,2024-07-04,5164.76,22000,Delivered
PO00640,M18,SUP06,2024-07-29,2024-08-06,2024-08-07,5164.76,22000,Delivered
PO00641,M18,SUP06,2024-08-29,2024-09-06,2024-09-03,5164.76,22000,Delivered
PO00642,M18,SUP06,2024-09-28,2024-10-06,2024-10-05,5164.76,22000,Delivered
PO00643,M18,SUP06,2024-10-28,2024-11-05,2024-11-06,5164.76,22000,Delivered
PO00644,M18,SUP06,2024-12-02,2024-12-10,2024-12-11,5164.76,22000,Delivered
PO00645,M18,SUP06,2024-12-28,2025-01-05,2025-01-05,5164.76,22000,Delivered
PO00646,M18,SUP06,2025-01-31,2025-02-08,2025-02-07,5164.76,22000,Delivered
PO00647,M18,SUP06,2025-03-06,2025-03-14,2025-03-12,5164.76,22000,Delivered
PO00648,M18,SUP06,2025-03-21,2025-03-29,2025-03-27,5164.76,22000,Delivered
PO00649,M18,SUP06,2025-04-20,2025-04-28,2025-04-27,5164.76,22000,Delivered
PO00650,M18,SUP06,2025-05-24,2025-06-01,2025-06-01,5164.76,22000,Delivered
PO00651,M18,SUP06,2025-06-23,2025-07-01,2025-06-28,5164.76,22000,Delivered
PO00652,M18,SUP06,2025-07-22,2025-07-30,2025-07-29,5164.76,22000,Delivered
PO00653,M18,SUP06,2025-08-20,2025-08-28,2025-08-29,5164.76,22000,Delivered
PO00654,M18,SUP06,2025-09-18,2025-09-26,2025-09-25,5164.76,22000,Delivered
PO00655,M18,SUP06,2025-10-13,2025-10-21,2025-10-21,5164.76,22000,Delivered
PO00656,M18,SUP06,2025-11-16,2025-11-24,2025-11-24,5164.76,22000,Delivered
PO00657,M18,SUP06,2025-12-18,2025-12-26,2025-12-28,5164.76,22000,Delivered
